txn_id,timestamp,sender_account,receiver_account,amount,txn_type,channel,status,description,is_fraud,fraud_type
8b412894-5817-4447-9a93-eafd53f517ce,2026-02-24 23:58:49.000000,ACC8064477344,ACC7609857128,26714.61,UPI,NETBANKING,PENDING,Material purchase,False,
efcbfb34-bccd-439d-aa24-c7bbed49e772,2026-02-25 00:00:22.000000,ACC5418232833,ACC2193448329,28849.78,IMPS,BRANCH,SUCCESS,Inter-branch transfer,False,
e493f658-6ac5-493e-ad8d-85afef91dd73,2026-02-25 00:10:46.000000,ACC7949795085,ACC8498174646,9407.07,IMPS,MOBILE,SUCCESS,FD maturity credit,False,
23e39132-ce4a-4f7f-88f9-9523ed745487,2026-02-25 02:32:18.000000,ACC3964229896,ACC4482238042,33512.22,NEFT,BRANCH,SUCCESS,GST payment,False,
6da5f3a5-c5dc-417d-aab3-27a72388c9d1,2026-02-25 05:14:52.000000,ACC8129391249,ACC6520103410,200000.0,RTGS,MOBILE,SUCCESS,Vendor payment,False,
fc465b1a-fd21-4aa6-9d6a-a492d60f11a4,2026-02-25 05:18:44.000000,ACC2463320861,ACC3619094295,179406.61,IMPS,NETBANKING,SUCCESS,Commission credit,False,
09f2875d-d4d3-4e9a-90ed-9800cbeb5445,2026-02-25 06:41:25.000000,ACC7615076397,ACC3834820954,148543.35,IMPS,BRANCH,SUCCESS,FD maturity credit,False,
1bd931f4-9321-4a1b-bae4-c7561946aa2c,2026-02-25 07:58:09.000000,ACC7615076397,ACC2595467139,66306.69,INTERNAL,MOBILE,SUCCESS,Supplier invoice,False,
c42e44bf-32ba-405a-91ad-7a9af76017fa,2026-02-25 08:36:02.000000,ACC1939042955,ACC3864457210,2651.79,UPI,NETBANKING,SUCCESS,Advertisement payment,False,
93e2b491-2e46-4de6-946e-182338ac46d4,2026-02-25 09:09:28.000000,ACC7313646580,ACC5070585433,200000.0,RTGS,API,SUCCESS,Material purchase,False,
77b7a9cc-2cb2-4ac1-9c52-5d1847d44dc2,2026-02-25 09:53:39.000000,ACC9426850694,ACC1235286733,44431.56,IMPS,MOBILE,SUCCESS,Advertisement payment,False,
9aa332b6-7a67-425d-80c2-5320ba25430a,2026-02-25 09:54:59.000000,ACC9421518487,ACC4274958945,5645.74,UPI,MOBILE,SUCCESS,Service charge,False,
c96437cb-6c81-4961-a726-4eed67e2083c,2026-02-25 09:55:08.000000,ACC5054834021,ACC1420514789,1074214.82,NEFT,NETBANKING,SUCCESS,Advertisement payment,False,
bba95c8e-c8f5-47e8-97f4-ce6e3b03a0ae,2026-02-25 10:08:05.000000,ACC2578662692,ACC7597996327,61270.29,IMPS,ATM,FAILED,Audit payment,False,
aa871377-b285-42ac-8c2c-6a71c797befa,2026-02-25 10:22:37.000000,ACC1498733671,ACC4673561638,161010.08,IMPS,MOBILE,SUCCESS,EMI payment,False,
643777a8-791f-440b-bcba-77e5994d10a5,2026-02-25 10:22:59.000000,ACC1749459431,ACC8034746821,3361.27,IMPS,BRANCH,SUCCESS,Travel reimbursement,False,
a5908fb7-9e7c-45d0-868d-0f24ed24b0a2,2026-02-25 10:23:28.000000,ACC1958682846,ACC2194673401,12999.34,UPI,NETBANKING,SUCCESS,Insurance premium,False,
b1e174bf-f8c5-488d-9d1d-fe9ab833fb97,2026-02-25 10:42:41.000000,ACC3847562279,ACC5948254671,56298.04,UPI,MOBILE,PENDING,Insurance premium,False,
deadcc2a-501d-4448-8669-09bcd97a768e,2026-02-25 10:45:05.000000,ACC9983668939,ACC6816663775,23474.01,IMPS,API,SUCCESS,Salary credit,False,
cec7848d-6c26-4f0b-8e1e-9f7867278925,2026-02-25 10:49:40.000000,ACC9426850694,ACC6322188162,8105.09,UPI,MOBILE,SUCCESS,Education fee,False,
abd90ca7-0255-43ff-97b4-73bee8c6e6ce,2026-02-25 11:15:38.000000,ACC3379074819,ACC7422990551,1149372.02,IMPS,ATM,SUCCESS,Dividend credit,False,
27c5bba0-c47d-4ba4-b560-e85ee44b0acc,2026-02-25 11:26:35.000000,ACC1198486416,ACC7707379050,10768.2,UPI,NETBANKING,SUCCESS,Education fee,False,
3842eee4-b715-4bda-8eeb-1e5b7c2f4488,2026-02-25 11:49:13.000000,ACC7311011808,ACC3119634399,14316.71,UPI,MOBILE,SUCCESS,Vendor payment,False,
971db852-bed2-4767-8c8b-f7a685373a44,2026-02-25 11:50:35.000000,ACC2525876051,ACC1405126228,103676.35,NEFT,NETBANKING,SUCCESS,Consulting fee,False,
c551070f-5144-4d6e-a685-9dcb418224b8,2026-02-25 11:58:01.000000,ACC8996039244,ACC4272602734,200000.0,RTGS,MOBILE,SUCCESS,Mutual fund SIP,False,
b795fa11-bfbe-489d-8dd7-f124531c4160,2026-02-25 12:17:24.000000,ACC1245522987,ACC5284391408,28453.3,INTERNAL,ATM,SUCCESS,Rent payment,False,
d8d571a2-9910-4101-abee-8bcba19f194c,2026-02-25 12:34:49.000000,ACC4750707607,ACC7597996327,4127.49,UPI,NETBANKING,SUCCESS,Medical expense,False,
60da873d-487d-4c57-a403-3148defe21ae,2026-02-25 12:46:46.000000,ACC8924383984,ACC6313758032,1451.89,NEFT,NETBANKING,SUCCESS,Consulting fee,False,
cbd1b556-53ba-4821-b125-8ad581cb84c7,2026-02-25 13:14:17.000000,ACC6289150149,ACC5476654128,9594.56,UPI,API,SUCCESS,Freelance payment,False,
177dbba6-d4c5-4880-bc9c-f06a3f8135b5,2026-02-25 13:40:16.000000,ACC3084839399,ACC2683446724,37863.01,UPI,NETBANKING,SUCCESS,Loan disbursement,False,
85788e16-d703-43e0-81f7-1e4e3048c7c6,2026-02-25 14:14:52.000000,ACC6302109556,ACC2119980130,16810.05,NEFT,BRANCH,SUCCESS,Audit payment,False,
10baf5d1-b953-45fe-ab49-76dcbf421cd7,2026-02-25 14:20:16.000000,ACC3362646960,ACC7371573279,27491.75,IMPS,MOBILE,SUCCESS,Vendor payment,False,
bb0de522-44e1-4df0-b3b8-a359f654225c,2026-02-25 14:36:38.000000,ACC3260842187,ACC5836956044,21497.96,UPI,BRANCH,SUCCESS,Service charge,False,
7c357f7b-0f20-45e4-8720-398f09f5e795,2026-02-25 14:50:03.000000,ACC4783282817,ACC9523104008,64499.24,NEFT,ATM,PENDING,EMI payment,False,
56f11bdf-c290-4798-ad9c-9b9a62cf88bb,2026-02-25 15:05:42.000000,ACC8285786023,ACC6687206971,100000.0,UPI,ATM,SUCCESS,Office rent,False,
3bcbd417-6f8e-4269-bacb-f1e9026d493a,2026-02-25 15:09:57.000000,ACC1245522987,ACC6467215542,10100.26,IMPS,MOBILE,SUCCESS,Commission credit,False,
bdae492d-49fe-4bd0-b5dc-628650cf9027,2026-02-25 15:13:26.000000,ACC2536778950,ACC4022245086,140531.04,IMPS,MOBILE,SUCCESS,Office rent,False,
aafa449f-09f4-43a7-a3f9-3c76c481deee,2026-02-25 15:29:26.000000,ACC1235286733,ACC5588254555,23224.45,IMPS,NETBANKING,SUCCESS,Medical expense,False,
d7a00d58-6414-4d1f-9a82-954869bff102,2026-02-25 15:36:25.000000,ACC6242173772,ACC5567946981,81114.04,UPI,MOBILE,SUCCESS,Subscription renewal,False,
3a9c240a-37e3-41ea-a12c-5f4be34c5960,2026-02-25 15:42:00.000000,ACC8129391249,ACC7278136169,32505.67,INTERNAL,ATM,SUCCESS,Commission credit,False,
e7dd2585-317b-447e-b6aa-cae41b1efebc,2026-02-25 16:01:00.000000,ACC1749459431,ACC5284391408,52395.58,UPI,MOBILE,SUCCESS,Office rent,False,
f6df85fa-ae76-4cb2-a073-da56697021f4,2026-02-25 16:10:10.000000,ACC1614685938,ACC4530959836,21146.73,IMPS,ATM,SUCCESS,EMI payment,False,
48987496-8956-439c-97d9-6f8d645a0523,2026-02-25 16:17:23.000000,ACC2232285036,ACC2388450337,200000.0,RTGS,BRANCH,SUCCESS,Salary credit,False,
2653cd32-b119-4e3c-943f-cba53e83115b,2026-02-25 16:23:59.000000,ACC5983503547,ACC2521136431,77751.71,NEFT,NETBANKING,SUCCESS,Travel reimbursement,False,
7788b3ef-c0fb-45a8-b026-4014a682273d,2026-02-25 16:39:12.000000,ACC5268845844,ACC1248786714,26170.5,UPI,API,SUCCESS,Insurance premium,False,
5de3c63b-14dd-4506-b66a-80e48bae53c7,2026-02-25 17:22:52.000000,ACC8270110908,ACC8636525027,41089.24,NEFT,NETBANKING,SUCCESS,Dividend credit,False,
a150b752-6595-43f3-9cdf-b2cf170e2145,2026-02-25 17:26:40.000000,ACC7472806994,ACC9939982945,20782.18,IMPS,MOBILE,SUCCESS,Dividend credit,False,
c23155b4-0f97-40a2-8a6c-4a71b637034c,2026-02-25 18:22:15.000000,ACC7575259637,ACC1311570307,17896.76,UPI,MOBILE,SUCCESS,Consulting fee,False,
0c042220-6fef-4666-a26e-f8ff238beb75,2026-02-25 19:39:46.000000,ACC7059376953,ACC8792122716,33516.26,INTERNAL,MOBILE,SUCCESS,Commission credit,False,
c259d112-b6ae-4f04-a155-ca1cb75e7212,2026-02-25 20:31:11.000000,ACC1323639855,ACC7403028869,39887.03,INTERNAL,BRANCH,SUCCESS,Loan disbursement,False,
02990092-be8f-4bbf-b7dc-1527b7f36a2a,2026-02-25 22:02:56.000000,ACC1366637148,ACC3585650756,123893.19,NEFT,NETBANKING,SUCCESS,Medical expense,False,
260041f3-a568-4646-b0b5-9e8fce2a341f,2026-02-25 22:22:56.000000,ACC8480622107,ACC4518871744,95274.03,NEFT,NETBANKING,SUCCESS,Consulting fee,False,
94bf46dd-3bd4-421f-b70d-ddf72330171d,2026-02-25 22:27:26.000000,ACC4530959836,ACC2926780541,96477.11,UPI,MOBILE,SUCCESS,Office rent,False,
ff6a694b-3a56-4dfa-a9b2-245fcf48b52e,2026-02-25 22:55:02.000000,ACC9886101513,ACC4645120421,500704.78,RTGS,ATM,SUCCESS,Insurance premium,False,
58568180-9e89-46f8-aae0-444b51faaf94,2026-02-26 00:40:36.000000,ACC9444763362,ACC9881824272,43450.66,UPI,ATM,SUCCESS,Medical expense,False,
d78e7588-bc18-4108-98f4-97c60e091000,2026-02-26 00:41:28.000000,ACC8088660633,ACC8739238825,4990.86,UPI,BRANCH,SUCCESS,Insurance premium,False,
c5b3c52c-3ce4-460e-98ef-4e412b9f7e1a,2026-02-26 01:18:38.000000,ACC6339955011,ACC3030106617,31666.48,IMPS,NETBANKING,SUCCESS,Deposit transfer,False,
6f7fc01e-b098-4b06-9842-b533af012325,2026-02-26 01:48:13.000000,ACC9814045133,ACC9503787171,26982.68,IMPS,NETBANKING,SUCCESS,Vendor payment,False,
c5056bc2-7c29-4868-80e4-21dd3ac00ec4,2026-02-26 02:35:43.000000,ACC1741134891,ACC1945826486,33268.06,INTERNAL,MOBILE,SUCCESS,Staff salary,False,
0de9c927-cbd7-4527-97b2-00e50750d254,2026-02-26 03:27:39.000000,ACC5849815676,ACC7583090712,28029.84,INTERNAL,MOBILE,SUCCESS,Staff salary,False,
0c4e4df9-7963-4e94-a5d8-7f127a2a7b1d,2026-02-26 04:51:16.000000,ACC2135872495,ACC8115628227,100000.0,UPI,BRANCH,SUCCESS,Education fee,False,
f33951b5-7826-4231-a0ad-3d451c8a1c75,2026-02-26 06:22:51.000000,ACC1854316681,ACC5683143581,14766.3,UPI,NETBANKING,SUCCESS,Staff salary,False,
98aa5c37-7ae2-477e-9e25-bd7111a6aa6c,2026-02-26 06:35:26.000000,ACC4226113732,ACC9881824272,15377.44,UPI,ATM,SUCCESS,Staff salary,False,
36dedb1e-52bb-4e91-a01b-0c4a8268f516,2026-02-26 06:44:18.000000,ACC9410288290,ACC3667292043,26111.0,UPI,MOBILE,SUCCESS,Freelance payment,False,
58d1e17b-370c-49b3-bb53-6d07fb8979a3,2026-02-26 07:32:07.000000,ACC5054834021,ACC5419627962,156862.82,IMPS,BRANCH,SUCCESS,Material purchase,False,
0682b1db-6da1-414d-99d1-1ab71dc48f35,2026-02-26 07:46:12.000000,ACC3319936135,ACC4776677517,22992.7,INTERNAL,API,SUCCESS,Salary credit,False,
1c9d50b1-b528-4393-9a03-9b54e4551671,2026-02-26 08:31:13.000000,ACC5482624860,ACC5962610986,200000.0,RTGS,MOBILE,SUCCESS,Medical expense,False,
589053e1-b427-44fb-bf72-6eaf992b6ea8,2026-02-26 09:01:35.000000,ACC7767538527,ACC3746317213,345345.27,NEFT,MOBILE,SUCCESS,Travel reimbursement,False,
dfa7a9ee-c3c9-4b45-93a8-e0057406be03,2026-02-26 09:16:10.000000,ACC9049270990,ACC5948254671,82709.13,INTERNAL,NETBANKING,SUCCESS,Staff salary,False,
c5d9a482-cfa3-4313-852a-8c4a7328b054,2026-02-26 09:20:24.000000,ACC3694860228,ACC1420514789,37833.43,UPI,NETBANKING,SUCCESS,Material purchase,False,
2e6f7ff9-e2e0-4f04-9403-fed6c85ecb36,2026-02-26 09:28:02.000000,ACC4862321353,ACC3656086594,49075.71,UPI,API,SUCCESS,Advertisement payment,False,
63fd11c5-a812-4f6b-bbbc-8b4480b6e78d,2026-02-26 09:43:44.000000,ACC1547374338,ACC8505373158,10980.57,IMPS,MOBILE,SUCCESS,Vendor payment,False,
3945b9a5-90c9-4d5b-ae0f-a90240add71d,2026-02-26 10:19:44.000000,ACC7099469983,ACC9421518487,15679.13,IMPS,NETBANKING,SUCCESS,Consulting fee,False,
b463dff8-774c-4f28-95d1-6394f737a270,2026-02-26 10:31:59.000000,ACC3088517710,ACC2125089309,65546.67,IMPS,MOBILE,SUCCESS,Material purchase,False,
411cecf7-e7cf-4956-86b1-b4237a6620c6,2026-02-26 10:34:56.000000,ACC5962610986,ACC3864457210,6596.75,NEFT,BRANCH,SUCCESS,Advertisement payment,False,
ed18328f-7fc2-4471-a215-b63f9a38dba8,2026-02-26 10:59:55.000000,ACC5010075517,ACC6971815972,21273.56,INTERNAL,BRANCH,SUCCESS,Commission credit,False,
adfdbdcd-93af-4421-a495-7be0d6697ddd,2026-02-26 11:00:58.000000,ACC3030106617,ACC4698408854,271211.23,INTERNAL,API,SUCCESS,Insurance premium,False,
1a89f6a5-7172-480b-81c4-f0a96de43e0a,2026-02-26 11:05:42.000000,ACC3190227431,ACC9702693937,20000.0,INTERNAL,MOBILE,SUCCESS,Legal fee,False,
ca92297c-319b-45c6-8539-692bda3ec2cf,2026-02-26 11:15:23.000000,ACC8543865915,ACC6509985983,229422.96,IMPS,API,SUCCESS,Mutual fund SIP,False,
1ea59513-2a29-43e2-9de5-cff8516a8551,2026-02-26 11:30:50.000000,ACC5789633176,ACC1136505587,109494.3,IMPS,MOBILE,SUCCESS,Material purchase,False,
997eaf4b-c8eb-4df1-9c66-efb414e80111,2026-02-26 11:31:56.000000,ACC6555540744,ACC8953271391,6737.24,IMPS,ATM,SUCCESS,Utility bill,False,
41fb699f-f2aa-446d-aee8-830d4c6331f6,2026-02-26 11:32:57.000000,ACC2716495971,ACC5683143581,61919.7,NEFT,MOBILE,SUCCESS,Material purchase,False,
badc39ab-9727-49bc-a3fe-b8443d7c0cec,2026-02-26 11:33:09.000000,ACC5567946981,ACC8006745733,75154.24,UPI,MOBILE,SUCCESS,Loan disbursement,False,
2a32a63f-d235-4db7-a9f1-c3e0fea7a133,2026-02-26 11:52:46.000000,ACC5476654128,ACC8934927891,23210.57,INTERNAL,NETBANKING,SUCCESS,Insurance premium,False,
a6c6a5e8-6eb9-42d0-b1bf-2c5abce4e93a,2026-02-26 11:55:46.000000,ACC1405126228,ACC7887897660,19033.34,IMPS,MOBILE,SUCCESS,Office rent,False,
088da438-d15a-4107-92e4-1a21c4a0009d,2026-02-26 11:57:36.000000,ACC6520103410,ACC6122110529,267421.49,NEFT,API,SUCCESS,Rent payment,False,
6ac6215a-d1df-4ab8-a005-bd71d01e8bf6,2026-02-26 12:09:55.000000,ACC8033702319,ACC5877639950,65364.84,NEFT,API,SUCCESS,Deposit transfer,False,
31dbfc39-cd40-463d-8a52-c9d6e5c09fce,2026-02-26 12:27:22.000000,ACC5673181221,ACC6493800024,27395.86,IMPS,MOBILE,SUCCESS,Service charge,False,
3b8702ed-0d00-4b54-b4d2-5e4429161baf,2026-02-26 12:47:27.000000,ACC3585650756,ACC1106456634,88671.53,IMPS,MOBILE,SUCCESS,Subscription renewal,False,
9a2428e2-be72-438c-a94f-5d3ede28f0ec,2026-02-26 13:23:14.000000,ACC3261436148,ACC3019952485,20000.0,INTERNAL,NETBANKING,SUCCESS,Rent payment,False,
542a623c-17c7-47a2-9c89-99612b5b8f59,2026-02-26 13:23:27.000000,ACC5419627962,ACC6534540349,50416.11,UPI,NETBANKING,SUCCESS,Mutual fund SIP,False,
6cb9adbc-af4a-4237-9816-959f5a61605e,2026-02-26 13:26:14.000000,ACC1311570307,ACC2536778950,11040.54,NEFT,NETBANKING,SUCCESS,Maintenance fee,False,
29612c84-f8b3-4f5e-bb9c-812a4107fc13,2026-02-26 13:38:36.000000,ACC5067116918,ACC3030106617,27703.5,IMPS,NETBANKING,SUCCESS,Loan disbursement,False,
886c7b75-857a-4471-aa68-c22fc42b39e2,2026-02-26 13:49:25.000000,ACC8960015186,ACC6611903015,20661.16,UPI,MOBILE,SUCCESS,Material purchase,False,
2b458754-2430-4a9b-b09f-ec0e92c589b5,2026-02-26 13:59:39.000000,ACC8995059760,ACC9935429720,34061.46,UPI,MOBILE,SUCCESS,Mutual fund SIP,False,
25066495-a00d-4691-bf41-570499c18036,2026-02-26 14:14:54.000000,ACC6882074066,ACC1366637148,100000.0,UPI,MOBILE,SUCCESS,Utility bill,False,
5c35ad13-98b8-4432-ad86-e336a70adc83,2026-02-26 14:18:28.000000,ACC4256292393,ACC1773338452,36308.2,IMPS,API,SUCCESS,Advertisement payment,False,
c38a67aa-46ac-49c4-9474-2b637147aa84,2026-02-26 14:48:19.000000,ACC8904911624,ACC5962610986,58555.26,UPI,MOBILE,SUCCESS,Service charge,False,
e2f7af7c-b478-4556-86d2-a8fc6755aedc,2026-02-26 14:50:23.000000,ACC6555540744,ACC2846465000,56045.64,IMPS,NETBANKING,SUCCESS,Education fee,False,
6991c74a-c812-4bac-bc6e-c0c65a3d446a,2026-02-26 15:05:40.000000,ACC5659161352,ACC8960015186,100000.0,UPI,ATM,SUCCESS,Medical expense,False,
30ca48eb-3448-4093-aee5-53a1adf0d407,2026-02-26 15:32:16.000000,ACC7105574449,ACC1977515194,100000.0,UPI,ATM,SUCCESS,GST payment,False,
2ab9d311-3fc8-495b-94a9-c90b7974998e,2026-02-26 15:40:53.000000,ACC6320115677,ACC2119980130,200000.0,RTGS,MOBILE,SUCCESS,Education fee,False,
7cf6ad42-8542-4b9d-b5ec-71635da77689,2026-02-26 15:43:46.000000,ACC7077131430,ACC5694628398,35665.85,UPI,ATM,SUCCESS,Commission credit,False,
fac134d3-bfd3-4a4d-aca6-b03bda4228b1,2026-02-26 15:51:55.000000,ACC6001680218,ACC6339955011,19749.96,UPI,BRANCH,SUCCESS,Advertisement payment,False,
d8299248-e760-4fca-b36d-1d1bcc76ec95,2026-02-26 15:52:27.000000,ACC3465740756,ACC4300636585,10105.27,NEFT,MOBILE,SUCCESS,Travel reimbursement,False,
f3ceb955-5f78-4f3d-8e2d-ee84dccdf112,2026-02-26 15:55:49.000000,ACC8802681056,ACC3303082117,8226.04,IMPS,ATM,PENDING,Mutual fund SIP,False,
65e1cc90-8810-4213-90a3-cb1536d1150f,2026-02-26 15:58:44.000000,ACC1124352982,ACC5012760260,12096.17,IMPS,MOBILE,SUCCESS,Material purchase,False,
4e59d6ab-6a6f-497e-b77b-45ec40a8155e,2026-02-26 16:01:07.000000,ACC2578662692,ACC3294043548,44085.16,NEFT,ATM,SUCCESS,Inter-branch transfer,False,
4ab7a99f-5d9a-43ea-b18e-e0bc44c0faf1,2026-02-26 16:07:33.000000,ACC2194673401,ACC2536778950,41566.83,UPI,NETBANKING,SUCCESS,FD maturity credit,False,
a82778f7-e49a-4faa-8942-7429b9f5104d,2026-02-26 16:22:21.000000,ACC1678500147,ACC1610900200,21337.66,UPI,NETBANKING,SUCCESS,Advertisement payment,False,
ee50164f-e9cd-4dcc-8e82-38c587aa8d9f,2026-02-26 17:02:42.000000,ACC1662976399,ACC1945826486,13769.83,UPI,MOBILE,SUCCESS,Subscription renewal,False,
362fd7c1-1d08-4d29-a053-1b9aec10df37,2026-02-26 17:12:18.000000,ACC7635473142,ACC3875303857,100000.0,UPI,ATM,SUCCESS,Medical expense,False,
b351e55a-b573-4a73-94c9-b5e29f0956ea,2026-02-26 17:27:04.000000,ACC8118240999,ACC7887897660,40303.62,NEFT,BRANCH,SUCCESS,Advertisement payment,False,
bf9b7fa9-5d2f-4b79-a530-3b5f97b40683,2026-02-26 17:27:13.000000,ACC2193448329,ACC1977515194,3171.96,UPI,NETBANKING,SUCCESS,Utility bill,False,
04473406-2ffc-43f8-8f69-1a53694d5cd2,2026-02-26 17:34:25.000000,ACC9919491730,ACC5877639950,200000.0,RTGS,MOBILE,FAILED,GST payment,False,
31098131-0052-40c9-8e5d-4a0c1d51a9c5,2026-02-26 17:47:49.000000,ACC6341783555,ACC9462806178,23868.65,UPI,MOBILE,SUCCESS,Consulting fee,False,
77535f9a-da16-41e4-9696-616927c58cc6,2026-02-26 17:52:46.000000,ACC5791662169,ACC6882074066,18831.64,INTERNAL,BRANCH,SUCCESS,Office rent,False,
25b48ca0-09db-4360-b0bc-2a386905df25,2026-02-26 18:17:48.000000,ACC6339955011,ACC8480622107,200000.0,RTGS,API,SUCCESS,Advertisement payment,False,
003d360c-e2d7-4cc3-8986-05c8435fb6c8,2026-02-26 19:44:17.000000,ACC7609857128,ACC6242086783,66353.96,NEFT,NETBANKING,SUCCESS,Education fee,False,
7a17b510-4ea2-4ca4-9586-8b0b5198c844,2026-02-26 19:45:39.000000,ACC7583090712,ACC7472806994,7514.53,UPI,NETBANKING,SUCCESS,Subscription renewal,False,
f522bab1-25c9-493d-8ec2-0a5c161ea1f7,2026-02-26 20:11:46.000000,ACC7019900273,ACC2521136431,34194.7,IMPS,MOBILE,SUCCESS,Subscription renewal,False,
85a60875-1e09-486e-a36b-8032e6be3257,2026-02-26 21:38:42.000000,ACC7783763790,ACC9523104008,27287.78,UPI,BRANCH,SUCCESS,Rent payment,False,
da219d40-df87-4cf2-ae8e-1895c46a09b7,2026-02-26 21:58:48.000000,ACC3088517710,ACC8129391249,17363.04,IMPS,MOBILE,SUCCESS,Maintenance fee,False,
6584bf0a-9153-4b5e-90d3-e68f7289aa2a,2026-02-26 22:14:11.000000,ACC8313706299,ACC6971815972,24745.43,INTERNAL,MOBILE,SUCCESS,Audit payment,False,
3ce21b19-611c-4a9c-bf7e-8fbbb3b9f2c5,2026-02-27 00:12:06.000000,ACC8115628227,ACC6004182187,37209.75,INTERNAL,NETBANKING,SUCCESS,Rent payment,False,
1bdc8057-fd55-4fc4-a2ae-f3d13024c2a7,2026-02-27 02:28:35.000000,ACC1749459431,ACC5789633176,104546.81,NEFT,BRANCH,SUCCESS,Education fee,False,
25bdbf1a-16cc-4455-8e75-8f6b26308350,2026-02-27 02:41:43.000000,ACC5539308214,ACC2716495971,24609.54,UPI,BRANCH,SUCCESS,FD maturity credit,False,
5344f0b5-6bcd-40a9-a19a-385711d6a372,2026-02-27 03:39:26.000000,ACC8995970241,ACC7296096954,200000.0,RTGS,BRANCH,SUCCESS,Utility bill,False,
b4a244bd-1540-470f-aee3-636ec1cec449,2026-02-27 03:45:38.000000,ACC6493800024,ACC2995226582,23709.57,UPI,API,SUCCESS,FD maturity credit,False,
83991ebd-b0ac-42ae-bda0-2147d1762d96,2026-02-27 04:52:04.000000,ACC8995059760,ACC2536778950,21938.96,IMPS,API,SUCCESS,Legal fee,False,
640e5dac-fc1e-4cad-837b-4acadc08f8ea,2026-02-27 06:08:16.000000,ACC5836956044,ACC2962491159,11007.38,UPI,API,FAILED,Audit payment,False,
2cb6f711-9bab-423b-8fea-05b5ae9fbb2a,2026-02-27 08:02:19.000000,ACC4580822352,ACC8115628227,4266.85,UPI,NETBANKING,SUCCESS,Travel reimbursement,False,
971d67a4-d5ca-4b37-963c-4730051b9f83,2026-02-27 09:02:19.000000,ACC1131671246,ACC1662976399,200000.0,RTGS,MOBILE,SUCCESS,Vendor payment,False,
589170c3-c842-43de-b555-d3d1947b13dd,2026-02-27 09:22:08.000000,ACC5310195918,ACC2753617371,14107.99,UPI,NETBANKING,SUCCESS,Education fee,False,
ee46f577-5b5f-44ce-a1f5-fa925fe5a30e,2026-02-27 09:25:19.000000,ACC8055556030,ACC7839626408,8133.35,UPI,MOBILE,SUCCESS,Service charge,False,
b6638d45-85c4-4a3f-a1d2-3c291e79b5e1,2026-02-27 09:33:12.000000,ACC9594878379,ACC6463640105,5740.26,UPI,MOBILE,SUCCESS,Staff salary,False,
308f0f55-22d2-4955-9ba4-a0b97da4c1de,2026-02-27 10:17:11.000000,ACC9333798503,ACC8763140509,20953.88,NEFT,MOBILE,SUCCESS,Freelance payment,False,
f40eb386-0ef8-4103-848c-5c076745717b,2026-02-27 10:31:37.000000,ACC5047709743,ACC7059376953,26551.23,IMPS,MOBILE,SUCCESS,Mutual fund SIP,False,
d60ca8ae-3363-419e-933e-def010e18bf9,2026-02-27 11:06:08.000000,ACC2297602688,ACC6320115677,100000.0,UPI,NETBANKING,SUCCESS,EMI payment,False,
d0a028fe-f284-465e-acdf-afe8ef20ee92,2026-02-27 11:10:35.000000,ACC5310195918,ACC8110054933,12581.21,NEFT,MOBILE,SUCCESS,Staff salary,False,
32b07912-fbe0-4bb8-88cb-e2b048febd69,2026-02-27 11:13:39.000000,ACC4993808565,ACC1311570307,11693.77,UPI,NETBANKING,SUCCESS,Education fee,False,
4f9d1fc0-ab9d-41fd-9722-59e2c61bebeb,2026-02-27 11:50:44.000000,ACC1647812758,ACC1722124509,27904.87,NEFT,API,SUCCESS,Staff salary,False,
c148f259-5cc9-4a7d-92bf-dbe0b81d1ab7,2026-02-27 11:55:09.000000,ACC5836956044,ACC3119634399,5890.12,UPI,NETBANKING,SUCCESS,Education fee,False,
23ab074b-9e34-484f-b5b5-4a02cfb5ec2b,2026-02-27 12:04:52.000000,ACC7004964045,ACC5570828113,22272.39,INTERNAL,MOBILE,SUCCESS,Office rent,False,
589438ec-3382-4e29-b723-6ffe9161ef83,2026-02-27 12:08:08.000000,ACC5962610986,ACC5555296751,9676.17,NEFT,ATM,SUCCESS,Maintenance fee,False,
aceb5c22-5699-41dc-92aa-11c04aa32c39,2026-02-27 12:13:47.000000,ACC6111349421,ACC8960015186,200000.0,RTGS,MOBILE,SUCCESS,Maintenance fee,False,
25bc88a2-9bb7-4caf-9647-73f70b01ba6e,2026-02-27 12:34:47.000000,ACC5659161352,ACC9733234156,42737.67,IMPS,ATM,SUCCESS,Maintenance fee,False,
155be7e5-b773-445d-85c7-93b688b45c92,2026-02-27 13:03:06.000000,ACC9894264595,ACC1722124509,20000.0,IMPS,NETBANKING,SUCCESS,Freelance payment,False,
21586cad-30d2-458f-87ca-210ccfe6abb8,2026-02-27 13:03:12.000000,ACC6532043071,ACC7887897660,21343.18,NEFT,MOBILE,SUCCESS,Utility bill,False,
1fe1e54b-e700-43b7-848a-cb6e583a0746,2026-02-27 13:09:10.000000,ACC5659161352,ACC9333798503,208796.76,RTGS,NETBANKING,SUCCESS,Vendor payment,False,
7282f51c-1bde-4b5d-b4ea-65b911cd6601,2026-02-27 13:33:02.000000,ACC5492496998,ACC5085241101,12755.8,IMPS,ATM,SUCCESS,Office rent,False,
2bae17ad-bd6e-4473-93ef-167d182c056e,2026-02-27 13:42:36.000000,ACC2390587865,ACC5916199809,100000.0,UPI,API,SUCCESS,Loan disbursement,False,
